# Range [m];Height [m];Real(p) [Pa];Imag(p) [Pa]
1.000000000000000000e+04;7.661633343513975888e+03;-4.733904358617305164e-04;3.414754902544952500e-04
1.000000000000000000e+04;7.708996160062420131e+03;-3.669690771138337947e-04;4.579929600418195901e-04
1.000000000000000000e+04;7.710584300883071592e+03;-3.619481579787457107e-04;4.599122812127141228e-04
1.000000000000000000e+04;7.757947226152731673e+03;-2.220831556803567434e-04;5.409538115752738317e-04
1.000000000000000000e+04;7.759535292653852594e+03;-2.167579725619669809e-04;5.415552144632589885e-04
1.000000000000000000e+04;7.806898333076415838e+03;-6.092329307972111551e-05;5.837568032340304490e-04
1.000000000000000000e+04;7.808486375589302952e+03;-5.566073965695874092e-05;5.826970508921219729e-04
1.000000000000000000e+04;7.855849389657182655e+03;1.042313337707849349e-04;5.733885811433590005e-04
1.000000000000000000e+04;7.857437497460037775e+03;1.091751032594325774e-04;5.710691355195123909e-04
1.000000000000000000e+04;7.904800313048291173e+03;2.628835935242165335e-04;5.226292154959597674e-04
1.000000000000000000e+04;7.906388470407499881e+03;2.667117239238497818e-04;5.188109760889137714e-04
1.000000000000000000e+04;7.953751357452245429e+03;3.986919382411099758e-04;4.229000442260251653e-04
1.000000000000000000e+04;7.955339408500196441e+03;4.015557838214405331e-04;4.182566942866621125e-04
1.000000000000000000e+04;8.002702487856451626e+03;5.032849376895037362e-04;2.940892676328958079e-04
1.000000000000000000e+04;8.004290451696716445e+03;5.044775571310317671e-04;2.887535434140147328e-04
1.000000000000000000e+04;8.051653630648954277e+03;5.625103895852618437e-04;1.319962467551342848e-04
1.000000000000000000e+04;8.053241601675513266e+03;5.623339086844691796e-04;1.266182262712405135e-04
1.000000000000000000e+04;8.100604652205303864e+03;5.792448926160121640e-04;-3.284631227485985738e-05
1.000000000000000000e+04;8.102192694305276746e+03;5.772704038367134803e-04;-3.812736298174231563e-05
1.000000000000000000e+04;8.149555589894366676e+03;5.415520239736260847e-04;-2.004425516132331752e-04
1.000000000000000000e+04;8.151143654772278751e+03;5.383748527461998173e-04;-2.048043782942461340e-04
1.000000000000000000e+04;8.198506614205480219e+03;4.618554310319896708e-04;-3.497755775064624964e-04
1.000000000000000000e+04;8.200094619104353114e+03;4.573443626835489283e-04;-3.530375489549313723e-04
1.000000000000000000e+04;8.247457753978418623e+03;3.370241117405611440e-04;-4.694519119209581955e-04
1.000000000000000000e+04;8.249045710371414316e+03;3.318561241085021775e-04;-4.713856514956300142e-04
1.000000000000000000e+04;8.296408864676341182e+03;1.884853769421096959e-04;-5.447196826620042233e-04
1.000000000000000000e+04;8.297996850323655963e+03;1.828710986673001107e-04;-5.449877112110831142e-04
1.000000000000000000e+04;8.345359869159074151e+03;1.759971372416791374e-05;-5.769894754544466209e-04
1.000000000000000000e+04;8.346947906644387331e+03;1.224891515898360841e-05;-5.755348017910667498e-04
1.000000000000000000e+04;8.394310852510527184e+03;-1.529673077538360609e-04;-5.555360564193103333e-04
1.000000000000000000e+04;8.395898892733574030e+03;-1.577050702779352271e-04;-5.526884937846829196e-04
1.000000000000000000e+04;8.443261901393290827e+03;-3.087342762537139307e-04;-4.814151555554895619e-04
1.000000000000000000e+04;8.444849908892743770e+03;-3.125464822366385599e-04;-4.772366643584579726e-04
1.000000000000000000e+04;8.492212993677996565e+03;-4.386084539969973845e-04;-3.686038801610601995e-04
1.000000000000000000e+04;8.493800986495401958e+03;-4.407197999467513702e-04;-3.634085542639979940e-04
1.000000000000000000e+04;8.541164068807031072e+03;-5.299829903311407920e-04;-2.189313996882095395e-04
1.000000000000000000e+04;8.542752082243490804e+03;-5.307543729734343985e-04;-2.133787366809105170e-04
1.000000000000000000e+04;8.590115105671044148e+03;-5.689005663034434881e-04;-4.877200094916947422e-05
1.000000000000000000e+04;8.591703157152218409e+03;-5.677707086356849559e-04;-4.330129745138226185e-05
1.000000000000000000e+04;8.639066106075470088e+03;-5.572600243424415426e-04;1.256857155059361297e-04
1.000000000000000000e+04;8.640654189177461376e+03;-5.546382005866130590e-04;1.307887427934520538e-04
1.000000000000000000e+04;8.688017139607040008e+03;-4.961538203910347737e-04;2.860164570626806116e-04
1.000000000000000000e+04;8.689605184937312515e+03;-4.919328735272548081e-04;2.898611880250108529e-04
1.000000000000000000e+04;8.736968212822901478e+03;-3.821046281867187069e-04;4.259285156540214409e-04
1.000000000000000000e+04;8.738556215493284981e+03;-3.772228174706935958e-04;4.285117711303183634e-04
1.000000000000000000e+04;8.785919304947146884e+03;-2.362266942211575815e-04;5.178210709238712829e-04
1.000000000000000000e+04;8.787507292649590454e+03;-2.303829779111001106e-04;5.186866854394100654e-04
1.000000000000000000e+04;8.834870366495133567e+03;-6.674204849106671789e-05;5.670437981866192695e-04
1.000000000000000000e+04;8.836458375306290691e+03;-6.122560981119346880e-05;5.661813395569684996e-04
1.000000000000000000e+04;8.883821379324039299e+03;1.113144704284348119e-04;5.569960022048962367e-04
1.000000000000000000e+04;8.885409411166665450e+03;1.164863309986715283e-04;5.543278825070955792e-04
1.000000000000000000e+04;8.932772393526105589e+03;2.781888907027293598e-04;4.969147927283254669e-04
1.000000000000000000e+04;8.934360415594552251e+03;2.822189011753200639e-04;4.930056358657564520e-04
1.000000000000000000e+04;8.981723459704033303e+03;4.157374828398751319e-04;3.825769223985648953e-04
1.000000000000000000e+04;8.983311453003951101e+03;4.184451985833547122e-04;3.773143441202755281e-04
1.000000000000000000e+04;9.030674550799378267e+03;5.163816719667721575e-04;2.394422045365525464e-04
1.000000000000000000e+04;9.032262538920096631e+03;5.172075249421557129e-04;2.338281104231639375e-04
1.000000000000000000e+04;9.079625603185837463e+03;5.623028269525105760e-04;6.032256670121469844e-05
1.000000000000000000e+04;9.081213615437232875e+03;5.614886591738795039e-04;5.458568133705175987e-05
1.000000000000000000e+04;9.128576615809335635e+03;5.533386188188364578e-04;-1.123574135766251716e-04
1.000000000000000000e+04;9.130164642836924031e+03;5.506451814050032124e-04;-1.175559711808328654e-04
1.000000000000000000e+04;9.177527647731056277e+03;4.880602138253732733e-04;-2.845042691893403999e-04
1.000000000000000000e+04;9.179115659302402491e+03;4.839416324089275195e-04;-2.885718016161068801e-04
1.000000000000000000e+04;9.226478722815791116e+03;3.733720717069288764e-04;-4.204269316261363188e-04
1.000000000000000000e+04;9.228066715956951157e+03;3.681456719795976238e-04;-4.229767921471494540e-04
1.000000000000000000e+04;9.275429797090115244e+03;2.185502937755369913e-04;-5.195306795019494260e-04
1.000000000000000000e+04;9.277017798505188694e+03;2.127783589972933741e-04;-5.203831993129771688e-04
1.000000000000000000e+04;9.324380831210159158e+03;4.397213662683243859e-05;-5.585277408359133004e-04
1.000000000000000000e+04;9.325968855582663309e+03;3.817398150033074619e-05;-5.573931081204256928e-04
1.000000000000000000e+04;9.373331848348385392e+03;-1.386267140662731897e-04;-5.478260193010872680e-04
1.000000000000000000e+04;9.374919878932229039e+03;-1.437081969961679002e-04;-5.449531119052184206e-04
1.000000000000000000e+04;9.422282897346589380e+03;-3.046230324769769594e-04;-4.709868220320450878e-04
1.000000000000000000e+04;9.423870915404646439e+03;-3.086195872315231135e-04;-4.666694481547405994e-04
1.000000000000000000e+04;9.471233981842055073e+03;-4.396437357390071314e-04;-3.513322720013158833e-04
1.000000000000000000e+04;9.472822001055727014e+03;-4.420210652389029455e-04;-3.458285540221099370e-04
1.000000000000000000e+04;9.520185051683247366e+03;-5.271391836878456779e-04;-1.913940449045291553e-04
1.000000000000000000e+04;9.521773107689828976e+03;-5.276341652521903194e-04;-1.855602690234383787e-04
1.000000000000000000e+04;9.569136063445814216e+03;-5.603237309752582369e-04;-8.668929933294725298e-06
1.000000000000000000e+04;9.570724166861447884e+03;-5.588929809051046069e-04;-2.901912341423721341e-06
1.000000000000000000e+04;9.618087044766754843e+03;-5.311469490229408803e-04;1.699934477695796444e-04
1.000000000000000000e+04;9.619675141463067121e+03;-5.279588876855528063e-04;1.750438133822704160e-04
1.000000000000000000e+04;9.667038119962462588e+03;-4.451014643119246758e-04;3.354666255222272533e-04
1.000000000000000000e+04;9.668626159409088359e+03;-4.404231445013430824e-04;3.390787333644500949e-04
1.000000000000000000e+04;9.715989220372073760e+03;-3.119519879202149629e-04;4.617666362696312850e-04
1.000000000000000000e+04;9.717577231885432411e+03;-3.062448186860243591e-04;4.637437003432786720e-04
1.000000000000000000e+04;9.764940301898879625e+03;-1.427736626505390514e-04;5.389300118476946649e-04
1.000000000000000000e+04;9.766528337764233584e+03;-1.368780317919867946e-04;5.389860072644638575e-04
1.000000000000000000e+04;9.813891329059055352e+03;4.194609045026065201e-05;5.529102650652427484e-04
1.000000000000000000e+04;9.815479414301666111e+03;4.770292594735730694e-05;5.509003283818286745e-04
1.000000000000000000e+04;9.862842346317351257e+03;2.217686319787896755e-04;5.123863107384860321e-04
1.000000000000000000e+04;9.864430466231262471e+03;2.264606336192029193e-04;5.086551959103488172e-04
1.000000000000000000e+04;9.911793380293102018e+03;3.757342991034667303e-04;4.057101220263047950e-04
1.000000000000000000e+04;9.913381535777536556e+03;3.790466413325487699e-04;4.006949210276627158e-04
1.000000000000000000e+04;9.960744427424382593e+03;4.909402509292596153e-04;2.595354189051022036e-04
1.000000000000000000e+04;9.962332619245124079e+03;4.922036444558993210e-04;2.535810289243088135e-04
1.000000000000000000e+04;1.000969549797679429e+04;5.473652325143276310e-04;8.096445460619069708e-05
1.000000000000000000e+04;1.001128372986309842e+04;5.468471412651107651e-04;7.497642110219785230e-05
1.000000000000000000e+04;1.005864659238596141e+04;5.420414590054467661e-04;-1.066543165558590529e-04
1.000000000000000000e+04;1.006023490280589613e+04;5.393300283467308614e-04;-1.121297490954409744e-04
1.000000000000000000e+04;1.010759763012543590e+04;4.754418841707784798e-04;-2.817337693611948637e-04
1.000000000000000000e+04;1.010918605224141538e+04;4.711523731843612526e-04;-2.860143152139921316e-04
1.000000000000000000e+04;1.015654855530074565e+04;3.536810010858987361e-04;-4.257894613606461780e-04
1.000000000000000000e+04;1.015813702018195363e+04;3.481360237214390675e-04;-4.284000250673627953e-04
1.000000000000000000e+04;1.020549960961178658e+04;1.888474832046068504e-04;-5.169248672702560308e-04
1.000000000000000000e+04;1.020708793090994368e+04;1.828352441404753671e-04;-5.175383150470527945e-04
1.000000000000000000e+04;1.025445073487809168e+04;2.372006993010740133e-06;-5.520667227603959486e-04
1.000000000000000000e+04;1.025603895298340831e+04;-3.609804915028779512e-06;-5.505492879721897177e-04
1.000000000000000000e+04;1.030340184478324045e+04;-1.822441126598252066e-04;-5.179467169755801745e-04
1.000000000000000000e+04;1.030499008595119267e+04;-1.873702237832785189e-04;-5.145398797959480639e-04
1.000000000000000000e+04;1.035235281765647051e+04;-3.497482310813340668e-04;-4.256846022044632289e-04
1.000000000000000000e+04;1.035394113696342174e+04;-3.532655538167677411e-04;-4.207635870970509841e-04
1.000000000000000000e+04;1.040130376554006216e+04;-4.729921586035606106e-04;-2.780358935236859120e-04
1.000000000000000000e+04;1.040289197121099278e+04;-4.748344079267770345e-04;-2.720977607660149161e-04
1.000000000000000000e+04;1.045025487822115065e+04;-5.398159312883071262e-04;-1.036008802418172047e-04
1.000000000000000000e+04;1.045184292370798539e+04;-5.393773161535371161e-04;-9.741692768770348796e-05
1.000000000000000000e+04;1.049920604777486187e+04;-5.406502364083294859e-04;9.070116107927304601e-05
1.000000000000000000e+04;1.050079402713341551e+04;-5.382284882623594420e-04;9.629915322406861313e-05
1.000000000000000000e+04;1.054815711810847279e+04;-4.787504406474601525e-04;2.697380283973527183e-04
1.000000000000000000e+04;1.054974515151636479e+04;-4.743743817403328752e-04;2.742886846010571863e-04
1.000000000000000000e+04;1.059710808249627553e+04;-3.540659466052537962e-04;4.161805934089410613e-04
1.000000000000000000e+04;1.059869616455331015e+04;-3.486492237841659235e-04;4.189036647365674778e-04
1.000000000000000000e+04;1.064605907328223111e+04;-1.871234466722869168e-04;5.136124414252242693e-04
1.000000000000000000e+04;1.064764713119221597e+04;-1.808397358911411495e-04;5.142495593258887077e-04
1.000000000000000000e+04;1.069501016701565641e+04;2.034133468920272072e-06;5.452808073102396926e-04
1.000000000000000000e+04;1.069659817533000933e+04;8.030956322102910706e-06;5.437433829663510833e-04
1.000000000000000000e+04;1.074396129399907113e+04;1.926609230346666734e-04;5.110704472906817857e-04
1.000000000000000000e+04;1.074554930535879794e+04;1.977880325937382121e-04;5.075351554613170358e-04
1.000000000000000000e+04;1.079291234909746345e+04;3.593634294206401276e-04;4.099546860838679122e-04
1.000000000000000000e+04;1.079450042513206972e+04;3.629490451650044377e-04;4.047891332878465970e-04
1.000000000000000000e+04;1.084186330661062129e+04;4.807752830628582181e-04;2.611734531034922953e-04
1.000000000000000000e+04;1.084345143807031127e+04;4.823285432405758624e-04;2.551398249443813989e-04
1.000000000000000000e+04;1.089081431771764619e+04;5.392032614350837942e-04;7.386743600850333873e-05
1.000000000000000000e+04;1.089240237974599950e+04;5.386336855349007149e-04;6.755828160983017407e-05
1.000000000000000000e+04;1.093976540133839808e+04;5.327397777828522937e-04;-1.166889187997661060e-04
1.000000000000000000e+04;1.094135339608645154e+04;5.297884531161073558e-04;-1.222779182433336731e-04
1.000000000000000000e+04;1.098871652150678710e+04;4.542129644905613180e-04;-2.999292684305678611e-04
1.000000000000000000e+04;1.099030449879608568e+04;4.497598721635205372e-04;-3.042159589271029659e-04
1.000000000000000000e+04;1.103766757352516106e+04;3.189123393351150459e-04;-4.375750065821322433e-04
1.000000000000000000e+04;1.103925558765510686e+04;3.129136999544733467e-04;-4.399809100666940138e-04
1.000000000000000000e+04;1.108661856970806002e+04;1.406415038340608139e-04;-5.227505842141917745e-04
1.000000000000000000e+04;1.108820660318396949e+04;1.344868815381320283e-04;-5.228914143038204633e-04
1.000000000000000000e+04;1.113556960584119042e+04;-5.389336976088459052e-05;-5.387975435379319328e-04
1.000000000000000000e+04;1.113715761875784847e+04;-6.007954710559887406e-05;-5.366242805022794753e-04
1.000000000000000000e+04;1.118452069347137694e+04;-2.435857715083276215e-04;-4.837888711912940423e-04
1.000000000000000000e+04;1.118610869903379535e+04;-2.482151819882669934e-04;-4.797512758579946450e-04
1.000000000000000000e+04;1.123347175338311354e+04;-4.001915915826601282e-04;-3.633632533435701456e-04
1.000000000000000000e+04;1.123505979272017976e+04;-4.034449169132888749e-04;-3.577432915557652551e-04
1.000000000000000000e+04;1.128242276996074543e+04;-5.031208341860433962e-04;-1.971486677757916300e-04
1.000000000000000000e+04;1.128401084717403864e+04;-5.038682092802774419e-04;-1.907830922067310533e-04
1.000000000000000000e+04;1.133137380679739181e+04;-5.389527495714118701e-04;-3.397065516332525128e-06
1.000000000000000000e+04;1.133296190056230989e+04;-5.376043296065303404e-04;2.755056888796080093e-06
1.000000000000000000e+04;1.138032487821175528e+04;-5.029806242861188789e-04;1.940915807527999039e-04
1.000000000000000000e+04;1.138191300233223046e+04;-4.992456827739219765e-04;1.994097023642795309e-04
1.000000000000000000e+04;1.142927592390876271e+04;-3.987897620053492071e-04;3.595463380286083896e-04
1.000000000000000000e+04;1.143086408965235205e+04;-3.936285969052390286e-04;3.631904374218017937e-04
1.000000000000000000e+04;1.147822694209282417e+04;-2.381413472539945029e-04;4.819540527454576739e-04
1.000000000000000000e+04;1.147981510516154776e+04;-2.318197387033544784e-04;4.833944150154380857e-04
1.000000000000000000e+04;1.152717800136335609e+04;-4.884455607081636185e-05;5.355657261305428463e-04
1.000000000000000000e+04;1.152876612326479881e+04;-4.243865640064877658e-05;5.346560541902530862e-04
1.000000000000000000e+04;1.157612907715720939e+04;1.504330505664737525e-04;5.163598450442724933e-04
1.000000000000000000e+04;1.157771718790302111e+04;1.559909379211303583e-04;5.132493852741417100e-04
1.000000000000000000e+04;1.162508012135609715e+04;3.289494255734489152e-04;4.255031807615261173e-04
1.000000000000000000e+04;1.162666825827291177e+04;3.330985096826627077e-04;4.203983072148599924e-04
1.000000000000000000e+04;1.167403112844967836e+04;4.599696193407115967e-04;2.770958890046385566e-04
1.000000000000000000e+04;1.167561927112142075e+04;4.619456894055738705e-04;2.710241676679753958e-04
